tenant,item,question_x_id,x_plus_0,x_plus_x,x_minus_0,zero_minus_x,x_minus_x,x_into_x,x_into_0,zero_end_n1,zero_mid_n1,zero_end_quotient_no_zero_n1,zero_mid_quotient_no_zero_n1
Delhi,Subtraction|5-digit Subtraction with borrowing|Fib||82336|23292,q_sub_04031_z,0,0,0,0,1,0,0,0,0,0,0
Delhi,Subtraction|5-digit Subtraction with borrowing|Fib||82336|23296,q_sub_80029_z,0,0,0,0,1,0,0,0,0,0,0
Delhi,Subtraction|5-digit Subtraction with borrowing|Fib||85680|937,q_sub_04030_z,0,0,0,1,0,0,0,0,0,0,0
Delhi,Subtraction|5-digit Subtraction with borrowing|Fib||90008|38344,q_sub_1607_z,0,0,0,1,0,0,0,0,0,0,0
Delhi,Subtraction|5-digit Subtraction with borrowing|Fib||90104|3282,q_sub_1589_z,0,0,0,1,0,0,0,0,0,0,0
Delhi,Subtraction|5-digit Subtraction with borrowing|Fib||96105|7,q_sub_1595_z,0,0,0,0,0,0,0,0,0,0,0
Delhi,Subtraction|5-digit Subtraction without borrowing|Fib||13478|70,q_sub_1305_z,0,0,1,0,1,0,0,0,0,0,0
Delhi,Subtraction|5-digit Subtraction without borrowing|Fib||23789|12709,q_sub_1593_z,0,0,1,0,1,0,0,0,0,0,0
Delhi,Subtraction|5-digit Subtraction without borrowing|Fib||35782|23451,q_dlg5_sub_80027_b,0,0,0,0,0,0,0,0,0,0,0
Delhi,Subtraction|5-digit Subtraction without borrowing|Fib||47779|4326,q_sub_04026_z,0,0,0,0,0,0,0,0,0,0,0
Delhi,Subtraction|5-digit Subtraction without borrowing|Fib||48330|38300,q_sub_1310_z,0,0,1,0,1,0,0,0,0,0,0
Delhi,Subtraction|5-digit Subtraction without borrowing|Fib||48762|34612,q_sub_80026_z,0,0,0,0,1,0,0,0,0,0,0
Delhi,Subtraction|5-digit Subtraction without borrowing|Fib||56316|106,q_sub_04025_z,0,0,1,0,1,0,0,0,0,0,0
Delhi,Subtraction|5-digit Subtraction without borrowing|Fib||56318|106,q_sub_80025_z,0,0,1,0,0,0,0,0,0,0,0
Delhi,Subtraction|5-digit Subtraction without borrowing|Fib||59763|53,q_sub_80024_z,0,0,0,0,1,0,0,0,0,0,0
Delhi,Subtraction|5-digit Subtraction without borrowing|Fib||65328|3216,q_sub_1599_z,0,0,0,0,0,0,0,0,0,0,0
Delhi,Subtraction|5-digit Subtraction without borrowing|Fib||74369|13224,q_sub_1308_z,0,0,0,0,0,0,0,0,0,0,0
Delhi,Subtraction|5-digit Subtraction without borrowing|Fib||78563|4232,q_sub_1307_z,0,0,0,0,0,0,0,0,0,0,0
Delhi,Subtraction|5-digit Subtraction without borrowing|Fib||79584|79584,q_sub_1608_z,0,0,0,0,1,0,0,0,0,0,0
Delhi,Subtraction|5-digit Subtraction without borrowing|Fib||83167|115,q_sub_1306_z,0,0,0,0,1,0,0,0,0,0,0
Delhi,Subtraction|5-digit Subtraction without borrowing|Fib||83383|83383,q_sub_1598_z,0,0,0,0,1,0,0,0,0,0,0
Delhi,Subtraction|5-digit Subtraction without borrowing|Fib||85679|9,q_sub_1304_z,0,0,0,0,1,0,0,0,0,0,0
Delhi,Subtraction|5-digit Subtraction without borrowing|Fib||94438|13231,q_sub_1594_z,0,0,0,0,1,0,0,0,0,0,0
Delhi,Subtraction|5-digit Subtraction without borrowing|Fib||94584|83484,q_sub_1309_z,0,0,0,0,1,0,0,0,0,0,0
Karnataka,Addition|1D+1D sum upto 20|Fib||3|8,q_add_00122_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|1D+1D sum upto 20|Fib||3|9,q_add_04197_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|1D+1D sum upto 20|Fib||4|7,q_add_04193_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|1D+1D sum upto 20|Fib||6|6,q_entry_add_80002_b,0,1,0,0,0,0,0,0,0,0,0
Karnataka,Addition|1D+1D sum upto 20|Fib||6|8,q_add_04198_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|1D+1D sum upto 20|Fib||7|7,q_add_00126_b,0,1,0,0,0,0,0,0,0,0,0
Karnataka,Addition|1D+1D sum upto 20|Fib||7|9,q_add_04194_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|1D+1D sum upto 20|Fib||8|5,q_entry_add_04195_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|1D+1D sum upto 20|Fib||8|6,q_add_00123_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|1D+1D sum upto 20|Fib||9|3,q_add_00125_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|1D+1D sum upto 20|Fib||9|9,q_entry_add_04199_b,0,1,0,0,0,0,0,0,0,0,0
Karnataka,Addition|1D+1D sum upto 9|Fib||0|6,q_add_04192_b,1,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|1D+1D sum upto 9|Fib||0|8,q_add_00077_b,1,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|1D+1D sum upto 9|Fib||1|4,q_add_04191_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|1D+1D sum upto 9|Fib||2|5,q_add_00080_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|1D+1D sum upto 9|Fib||2|7,q_entry_add_04188_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|1D+1D sum upto 9|Fib||3|4,q_add_00076_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|1D+1D sum upto 9|Fib||4|0,q_add_04190_b,1,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|1D+1D sum upto 9|Fib||5|2,q_add_00078_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|1D+1D sum upto 9|Fib||5|3,q_add_04189_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|1D+1D sum upto 9|Fib||6|3,q_add_00081_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|1D+1D sum upto 9|Fib||7|0,q_add_00079_b,1,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|2-digit Addition with carry|Fib||16|36,q_entry_addv2_0332,0,1,0,0,0,0,0,0,0,0,0
Karnataka,Addition|2-digit Addition with carry|Fib||17|69,q_add_80018_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|2-digit Addition with carry|Fib||27|55,q_add_04209_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|2-digit Addition with carry|Fib||28|38,q_entry_addv2_0330,0,1,0,0,0,0,0,0,0,0,0
Karnataka,Addition|2-digit Addition with carry|Fib||29|28,q_add_00614_b,0,1,0,0,0,0,0,0,0,0,0
Karnataka,Addition|2-digit Addition with carry|Fib||35|27,q_add_00612_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|2-digit Addition with carry|Fib||3|69,q_add_80019_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|2-digit Addition with carry|Fib||43|28,q_add_00616_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|2-digit Addition with carry|Fib||49|25,q_add_80016_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|2-digit Addition with carry|Fib||64|18,q_entry_addv2_0328,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|2-digit Addition with carry|Fib||73|9,q_add_06010_b2,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|2-digit Addition with carry|Fib||9|57,q_add_80020_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|2-digit Addition without carry|Fib||11|44,q_add_04211_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|2-digit Addition without carry|Fib||12|36,q_add_00611_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|2-digit Addition without carry|Fib||14|2,q_add_04200_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|2-digit Addition without carry|Fib||26|52,q_add_00497_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|2-digit Addition without carry|Fib||2|52,q_add_00492_b,0,1,0,0,0,0,0,0,0,0,0
Karnataka,Addition|2-digit Addition without carry|Fib||30|31,q_add_04208_b,1,1,0,0,0,0,0,0,0,0,0
Karnataka,Addition|2-digit Addition without carry|Fib||30|50,q_add_04205_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|2-digit Addition without carry|Fib||30|59,q_entry_addv2_0003,1,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|2-digit Addition without carry|Fib||35|21,q_add_00610_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|2-digit Addition without carry|Fib||39|0,q_add_04202_b,1,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|2-digit Addition without carry|Fib||3|26,q_add_00490_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|2-digit Addition without carry|Fib||3|60,q_add_04201_b,1,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|2-digit Addition without carry|Fib||45|3,q_add_00495_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|2-digit Addition without carry|Fib||4|30,q_add_00489_b,1,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|2-digit Addition without carry|Fib||5|71,q_add_00493_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|2-digit Addition without carry|Fib||61|6,q_add_00494_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|2-digit Addition without carry|Fib||64|34,q_add_04210_b,0,1,0,0,0,0,0,0,0,0,0
Karnataka,Addition|2-digit Addition without carry|Fib||64|35,q_add_80014_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|2-digit Addition without carry|Fib||67|21,q_add_00496_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|2-digit Addition without carry|Fib||6|42,q_add_00491_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|2-digit Addition without carry|Fib||72|25,q_add_80015_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|2-digit Addition without carry|Fib||73|0,q_add_04203_b,1,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|2D+1D sum up to 20|Fib||11|2,q_add_80003_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|2D+1D sum up to 20|Fib||12|3,q_add_80004_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|2D+1D sum up to 20|Fib||13|4,q_add_80005_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|2D+1D sum up to 20|Fib||14|5,q_add_80006_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|2D+1D sum up to 20|Fib||15|4,q_add_80007_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|2D+1D sum up to 20|Fib||1|18,q_add_80010_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|2D+1D sum up to 20|Fib||2|17,q_add_80009_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|2D+1D sum up to 20|Fib||3|16,q_entry_add_80008_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|2D+1D sum up to 20|Fib||6|13,q_add_80011_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|2D+1D sum up to 20|Fib||8|12,q_add_80012_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|3-digit Addition with carry|Fib||164|76,q_entry_add_04218_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|3-digit Addition with carry|Fib||289|578,q_entry_add_80027_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|3-digit Addition with carry|Fib||458|60,q_add_00865_b,1,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|3-digit Addition with carry|Fib||468|58,q_add_80031_b,0,1,0,0,0,0,0,0,0,0,0
Karnataka,Addition|3-digit Addition with carry|Fib||48|77,q_add_00863_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|3-digit Addition with carry|Fib||528|259,q_add_80029_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|3-digit Addition with carry|Fib||548|7,q_add_00868_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|3-digit Addition with carry|Fib||58|60,q_add_00867_b,1,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|3-digit Addition with carry|Fib||689|213,q_add_80030_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|3-digit Addition with carry|Fib||6|187,q_entry_add_04214_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|3-digit Addition with carry|Fib||725|109,q_add_04220_b,1,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|3-digit Addition with carry|Fib||729|119,q_add_80028_b,0,1,0,0,0,0,0,0,0,0,0
Karnataka,Addition|3-digit Addition with carry|Fib||745|245,q_add_00864_b,0,1,0,0,0,0,0,0,0,0,0
Karnataka,Addition|3-digit Addition with carry|Fib||812|39,q_add_04217_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|3-digit Addition with carry|Fib||89|78,q_add_04213_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|3-digit Addition with carry|Fib||89|826,q_add_04219_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|3-digit Addition with carry|Fib||94|9,q_add_00866_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|3-digit Addition with carry|Fib||9|199,q_add_80032_b,0,1,0,0,0,0,0,0,0,0,0
Karnataka,Addition|3-digit Addition with carry|Fib||9|99,q_add_04215_b,0,1,0,0,0,0,0,0,0,0,0
Karnataka,Addition|3-digit Addition without carry|Fib||189|10,q_add_00788_b,1,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|3-digit Addition without carry|Fib||201|292,q_add_04223_b,1,1,0,0,0,0,0,0,0,0,0
Karnataka,Addition|3-digit Addition without carry|Fib||21|328,q_add_04216_b,0,1,0,0,0,0,0,0,0,0,0
Karnataka,Addition|3-digit Addition without carry|Fib||21|348,q_add_80026_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|3-digit Addition without carry|Fib||231|407,q_add_80025_b,1,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|3-digit Addition without carry|Fib||300|500,q_add_04221_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|3-digit Addition without carry|Fib||415|550,q_add_04222_b,1,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|3-digit Addition without carry|Fib||415|553,q_entry_add_80024_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|3-digit Addition without carry|Fib||732|230,q_add_00786_b,1,1,0,0,0,0,0,0,0,0,0
Karnataka,Addition|3-digit Addition without carry|Fib||7|602,q_add_00787_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|3-digit Addition without carry|Fib||900|9,q_add_04212_b,1,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|4-digit Addition with carry|Fib||1462|7929,q_add_06005_b2,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|4-digit Addition with carry|Fib||1462|7939,q_entry_add_80037_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|4-digit Addition with carry|Fib||1543|490,q_add_01210_b,1,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|4-digit Addition with carry|Fib||29|1509,q_add_01209_b,1,1,0,0,0,0,0,0,0,0,0
Karnataka,Addition|4-digit Addition with carry|Fib||3549|4929,q_add_80036_b,0,1,0,0,0,0,0,0,0,0,0
Karnataka,Addition|4-digit Addition with carry|Fib||3581|4909,q_add_04235_b,1,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|4-digit Addition with carry|Fib||4568|794,q_add_80039_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|4-digit Addition with carry|Fib||546|8732,q_add_80041_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|4-digit Addition with carry|Fib||546|8736,q_add_04231_b,0,1,0,0,0,0,0,0,0,0,0
Karnataka,Addition|4-digit Addition with carry|Fib||5738|2727,q_entry_add_04232_b,0,1,0,0,0,0,0,0,0,0,0
Karnataka,Addition|4-digit Addition with carry|Fib||5|3475,q_add_06004_b2,0,1,0,0,0,0,0,0,0,0,0
Karnataka,Addition|4-digit Addition with carry|Fib||5|3495,q_add_04225_b,0,1,0,0,0,0,0,0,0,0,0
Karnataka,Addition|4-digit Addition with carry|Fib||62|8887,q_add_04227_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|4-digit Addition with carry|Fib||6634|2576,q_add_04233_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|4-digit Addition with carry|Fib||6941|390,q_add_04230_b,1,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|4-digit Addition with carry|Fib||6954|324,q_add_80040_b,0,1,0,0,0,0,0,0,0,0,0
Karnataka,Addition|4-digit Addition with carry|Fib||7658|22,q_add_01207_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|4-digit Addition with carry|Fib||7713|17,q_add_04226_b,0,1,0,0,0,0,0,0,0,0,0
Karnataka,Addition|4-digit Addition with carry|Fib||7713|47,q_add_80038_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|4-digit Addition with carry|Fib||7|1394,q_add_01208_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|4-digit Addition with carry|Fib||7|3495,q_entry_add_80042_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|4-digit Addition with carry|Fib||998|88,q_add_04224_b,0,1,0,0,0,0,0,0,0,0,0
Karnataka,Addition|4-digit Addition without carry|Fib||1000|7000,q_add_01030_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|4-digit Addition without carry|Fib||1260|2,q_add_01026_b,1,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|4-digit Addition without carry|Fib||1543|2043,q_add_01206_b,1,1,0,0,0,0,0,0,0,0,0
Karnataka,Addition|4-digit Addition without carry|Fib||2075|220,q_add_01205_b,1,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|4-digit Addition without carry|Fib||22|3577,q_add_01032_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|4-digit Addition without carry|Fib||281|4406,q_add_06003_b2,1,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|4-digit Addition without carry|Fib||281|4416,q_add_80035_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|4-digit Addition without carry|Fib||401|1503,q_add_04229_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|4-digit Addition without carry|Fib||41|1503,q_add_06002_b2,1,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|4-digit Addition without carry|Fib||41|1653,q_add_80034_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|4-digit Addition without carry|Fib||4226|521,q_add_01029_b,0,1,0,0,0,0,0,0,0,0,0
Karnataka,Addition|4-digit Addition without carry|Fib||5013|4,q_add_06001_b2,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|4-digit Addition without carry|Fib||5013|814,q_add_04228_b,1,1,0,0,0,0,0,0,0,0,0
Karnataka,Addition|4-digit Addition without carry|Fib||5091|905,q_add_01031_b,1,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|4-digit Addition without carry|Fib||5227|3361,q_add_01028_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|4-digit Addition without carry|Fib||5283|704,q_add_80033_b,1,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|4-digit Addition without carry|Fib||5443|1004,q_add_01025_b,1,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|4-digit Addition without carry|Fib||6000|3350,q_entry_add_04234_b,1,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|4-digit Addition without carry|Fib||6|3053,q_add_01033_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|4-digit Addition without carry|Fib||8102|37,q_add_01027_b,1,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|5-digit Addition with carry|Fib||13544|504,q_add_04241_b,1,1,0,0,0,0,0,0,0,0,0
Karnataka,Addition|5-digit Addition with carry|Fib||13544|923,q_add_80049_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|5-digit Addition with carry|Fib||13|78987,q_add_04240_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|5-digit Addition with carry|Fib||16464|75897,q_entry_add_04247_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|5-digit Addition with carry|Fib||19|78987,q_add_06009_b2,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|5-digit Addition with carry|Fib||356|51237,q_add_01477_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|5-digit Addition with carry|Fib||3600|23500,q_add_01472_b,0,1,0,0,0,0,0,0,0,0,0
Karnataka,Addition|5-digit Addition with carry|Fib||399|20222,q_add_01473_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|5-digit Addition with carry|Fib||600|12600,q_add_01478_b,0,1,0,0,0,0,0,0,0,0,0
Karnataka,Addition|5-digit Addition with carry|Fib||6275|20008,q_add_04242_b,1,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|5-digit Addition with carry|Fib||6275|23218,q_entry_add_80050_b,0,1,0,0,0,0,0,0,0,0,0
Karnataka,Addition|5-digit Addition with carry|Fib||67435|21326,q_add_01471_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|5-digit Addition with carry|Fib||67567|13712,q_add_01474_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|5-digit Addition with carry|Fib||68020|28281,q_add_04246_b,1,1,0,0,0,0,0,0,0,0,0
Karnataka,Addition|5-digit Addition with carry|Fib||68324|27284,q_add_80048_b,0,1,0,0,0,0,0,0,0,0,0
Karnataka,Addition|5-digit Addition with carry|Fib||69402|11901,q_add_04245_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|5-digit Addition with carry|Fib||69472|11954,q_add_80047_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|5-digit Addition with carry|Fib||7093|6471,q_add_06008_b2,1,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|5-digit Addition with carry|Fib||7093|69711,q_add_04243_b,1,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|5-digit Addition with carry|Fib||7193|69614,q_add_80051_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|5-digit Addition with carry|Fib||79283|2333,q_add_04244_b,0,1,0,0,0,0,0,0,0,0,0
Karnataka,Addition|5-digit Addition with carry|Fib||89654|620,q_add_01470_b,1,1,0,0,0,0,0,0,0,0,0
Karnataka,Addition|5-digit Addition with carry|Fib||89999|1,q_add_04238_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|5-digit Addition with carry|Fib||8|24563,q_entry_add_04237_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|5-digit Addition with carry|Fib||8|41293,q_add_01475_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|5-digit Addition without carry|Fib||1028|24561,q_add_06006_b2,1,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|5-digit Addition without carry|Fib||1328|24561,q_add_80046_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|5-digit Addition without carry|Fib||18631|1021,q_add_01279_b,1,1,0,0,0,0,0,0,0,0,0
Karnataka,Addition|5-digit Addition without carry|Fib||30790|30107,q_add_01282_b,1,1,0,0,0,0,0,0,0,0,0
Karnataka,Addition|5-digit Addition without carry|Fib||43562|4,q_add_04236_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|5-digit Addition without carry|Fib||44514|13,q_add_01278_b,0,1,0,0,0,0,0,0,0,0,0
Karnataka,Addition|5-digit Addition without carry|Fib||51404|2573,q_add_01281_b,1,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|5-digit Addition without carry|Fib||52314|50,q_add_80044_b,1,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|5-digit Addition without carry|Fib||52314|54,q_add_04239_b,0,1,0,0,0,0,0,0,0,0,0
Karnataka,Addition|5-digit Addition without carry|Fib||525|53231,q_add_01280_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|5-digit Addition without carry|Fib||56472|42326,q_entry_add_80043_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|5-digit Addition without carry|Fib||6|85540,q_add_01277_b,1,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|5-digit Addition without carry|Fib||76543|12356,q_add_01476_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|5-digit Addition without carry|Fib||89078|120,q_add_06007_b2,1,0,0,0,0,0,0,0,0,0,0
Karnataka,Addition|5-digit Addition without carry|Fib||89078|621,q_add_80045_b,1,0,0,0,0,0,0,0,0,0,0
Karnataka,Division|1D/2D by 1D without remainder|Fib||36|3|False,q_entry_div_00611_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Division|1D/2D by 1D without remainder|Fib||40|2|False,q_div_02235_b,0,0,0,0,0,0,0,1,0,0,0
Karnataka,Division|1D/2D by 1D without remainder|Fib||48|4|False,q_div_80003_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Division|1D/2D by 1D without remainder|Fib||50|5|False,q_div_02236_b,0,0,0,0,0,0,0,1,0,0,0
Karnataka,Division|1D/2D by 1D without remainder|Fib||60|5|False,q_div_00612_b,0,0,0,0,0,0,0,1,0,0,0
Karnataka,Division|1D/2D by 1D without remainder|Fib||64|4|False,q_div_80007_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Division|1D/2D by 1D without remainder|Fib||70|5|False,q_div_02245_b,0,0,0,0,0,0,0,1,0,0,0
Karnataka,Division|1D/2D by 1D without remainder|Fib||72|6|False,q_div_80006_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Division|1D/2D by 1D without remainder|Fib||75|3|False,q_div_00528_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Division|1D/2D by 1D without remainder|Fib||77|7|False,q_entry_div_80004_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Division|1D/2D by 1D without remainder|Fib||78|3|False,q_div_02242_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Division|1D/2D by 1D without remainder|Fib||80|2|False,q_div_02231_b,0,0,0,0,0,0,0,1,0,0,0
Karnataka,Division|1D/2D by 1D without remainder|Fib||80|4|False,q_div_00468_b,0,0,0,0,0,0,0,1,0,0,0
Karnataka,Division|1D/2D by 1D without remainder|Fib||84|7|False,q_div_02246_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Division|1D/2D by 1D without remainder|Fib||90|6|False,q_div_80005_b,0,0,0,0,0,0,0,1,0,0,0
Karnataka,Division|1D/2D by 1D without remainder|Fib||90|9|False,q_div_02243_b,0,0,0,0,0,0,0,1,0,0,0
Karnataka,Division|1D/2D by 1D without remainder|Fib||92|4|False,q_div_02244_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Division|1D/2D by 1D without remainder|Fib||96|3|False,q_div_02237_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Division|1D/2D by 1D without remainder|Fib||96|8|False,q_entry_div_80008_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Division|1D/2D/3D by 1D with remainder|Fib||289|7|True,q_div_02396_b,0,0,0,0,0,0,0,0,0,0,0
Karnataka,Division|1D/2D/3D by 1D with remainder|Fib||301|3|True,q_div_02394_b,0,0,0,0,0,0,0,0,1,0,0
